FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Station Pressure,Heat Index,Dew Point
04:53:56,23.1,22.5,95,963.1,24.9,22.2
04:53:58,23.1,22.4,95,963.1,24.7,22.2
04:54:00,23.1,22.5,95,963,24.9,22.2
04:54:02,23.1,22.5,95,963.1,24.9,22.2
04:54:04,23.1,22.5,95,963.1,24.9,22.2
04:54:06,23.1,22.5,95,963.1,24.9,22.2
04:54:08,23.1,22.5,95,963,24.9,22.2
04:54:10,23.1,22.5,95,963,24.9,22.2
04:54:12,23.1,22.4,95,963.1,24.7,22.2
04:54:14,23.1,22.5,95,963.1,24.9,22.2
04:54:16,23.1,22.4,95,963,24.7,22.2
04:54:18,23.1,22.5,95,963,24.9,22.2
04:54:20,23.1,22.5,95,963.2,24.9,22.2
04:54:22,23.1,22.5,95,963.1,24.9,22.2
04:54:24,23.1,22.5,95,963.1,24.9,22.2
04:54:26,23.1,22.4,95,963,24.7,22.2
04:54:28,23.1,22.5,95,963.1,24.9,22.2
04:54:30,23.1,22.4,95,963,24.7,22.2
04:54:32,23.1,22.4,95,963.1,24.7,22.2
04:54:34,23.1,22.5,95,963.2,24.9,22.2
04:54:36,23.1,22.5,95,963.2,24.9,22.2
04:54:38,23.1,22.4,95,963.2,24.7,22.2
04:54:40,23.1,22.4,95,963,24.7,22.2
04:54:42,23.1,22.5,95,963.1,24.9,22.2
04:54:44,23.1,22.5,95,963.1,24.9,22.2
04:54:46,23.1,22.4,95,963,24.7,22.2
04:54:48,23.1,22.5,95,963.1,24.9,22.2
04:54:50,23.1,22.4,95,963.1,24.7,22.2
04:54:52,23.1,22.5,95,963.1,24.9,22.2
04:54:54,23.1,22.5,95,963.1,24.9,22.2
04:54:56,23.1,22.5,95,963.1,24.9,22.2
04:54:58,23.1,22.5,95,963.2,24.9,22.2
04:55:00,23.1,22.5,95,963.1,24.9,22.2
04:55:02,23.1,22.4,95,963.1,24.7,22.2
04:55:04,23.1,22.4,95,963.1,24.7,22.2
04:55:06,23.1,22.5,95,963.1,24.8,22.2
04:55:08,23.1,22.5,95,963,24.9,22.2
04:55:10,23.1,22.5,95,963,24.8,22.2
04:55:12,23.1,22.4,95,963,24.7,22.2
04:55:14,23.1,22.5,95,963.1,24.8,22.2
04:55:16,23.1,22.5,95,963.1,24.8,22.2
04:55:18,23.1,22.5,95,963.1,24.8,22.2
04:55:20,23.1,22.5,95,963.1,24.8,22.2
04:55:22,23.1,22.5,95,963,24.8,22.2
04:55:24,23.1,22.4,95,963.1,24.7,22.2
04:55:26,23.1,22.5,95,963.1,24.8,22.2
04:55:28,23.1,22.5,95,963.1,24.8,22.2
04:55:30,23.1,22.4,95,963,24.7,22.2
04:55:32,23.1,22.4,95,963.1,24.7,22.2
04:55:34,23.1,22.4,95,963.1,24.7,22.2
04:55:36,23.1,22.5,95,963.1,24.8,22.2
04:55:38,23.1,22.5,95,963.1,24.8,22.2
04:55:40,23.1,22.5,95,963.1,24.8,22.2
04:55:42,23.1,22.5,95,963.1,24.8,22.2
04:55:44,23.1,22.5,95,963.1,24.8,22.2
04:55:46,23.1,22.5,95,963.1,24.8,22.2
04:55:48,23.1,22.5,95,963.1,24.8,22.2
04:55:50,23.1,22.5,95,963.2,24.8,22.2
04:55:52,23.1,22.4,95,963,24.7,22.2
04:55:54,23.1,22.5,95,963,24.8,22.2
04:55:56,23.1,22.4,95,963.1,24.7,22.2
04:55:58,23.1,22.5,95,963.1,24.8,22.2
04:56:00,23.1,22.5,95,963.1,24.8,22.2
04:56:02,23.1,22.4,95,963.1,24.7,22.2
04:56:04,23.1,22.5,95,963.1,24.8,22.2
04:56:06,23.1,22.5,95,963.1,24.8,22.2
04:56:08,23.1,22.5,95,963.1,24.8,22.2
04:56:10,23.1,22.5,95,963.1,24.8,22.2
04:56:12,23.1,22.5,95,963.2,24.8,22.2
04:56:14,23.1,22.5,95,963.1,24.8,22.2
04:56:16,23.1,22.5,95,963.1,24.8,22.2
04:56:18,23.1,22.5,95,963.1,24.8,22.2
04:56:20,23.1,22.5,95,963.1,24.8,22.2
04:56:22,23.1,22.4,95,963.2,24.7,22.2
04:56:24,23.1,22.5,95,963.1,24.8,22.2
04:56:26,23.1,22.5,95,963.1,24.8,22.2
04:56:28,23.1,22.4,95,963.1,24.7,22.2
04:56:30,23.1,22.5,95,963.1,24.8,22.2
04:56:32,23.1,22.4,95,963.1,24.7,22.2
04:56:34,23.1,22.5,95,963.2,24.8,22.2
04:56:36,23.1,22.4,95,963.1,24.7,22.2
04:56:38,23.1,22.4,95,963,24.7,22.2
04:56:40,23.1,22.5,95,963.1,24.8,22.3
04:56:42,23.1,22.5,95,963.1,24.8,22.2
04:56:44,23.1,22.5,95,963.1,24.8,22.2
04:56:46,23.1,22.5,95,963,24.8,22.2
04:56:48,23.1,22.5,95,963.1,24.8,22.2
04:56:50,23.1,22.5,95,963.1,24.8,22.2
04:56:52,23.1,22.5,95,963.1,24.8,22.2
04:56:54,23.1,22.5,95,963,24.8,22.3
04:56:56,23.1,22.5,95,963,24.8,22.2
04:56:58,23.1,22.4,95,963,24.7,22.2
04:57:00,23.1,22.5,95,963.1,24.8,22.2
04:57:02,23.1,22.5,95,963.1,24.8,22.2
04:57:04,23.1,22.5,95,963,24.8,22.2
04:57:06,23.1,22.4,95,963.2,24.7,22.2
04:57:08,23.1,22.5,95,963.1,24.8,22.2
04:57:10,23.1,22.5,95,963.1,24.8,22.2
04:57:12,23.1,22.5,95,963.1,24.8,22.2
04:57:14,23.1,22.5,95,963.1,24.8,22.2
04:57:16,23.1,22.5,95,963.1,24.8,22.2
04:57:18,23.1,22.5,95,963.2,24.8,22.2
04:57:20,23.1,22.5,95,963.1,24.8,22.2
04:57:22,23.1,22.5,95,963.1,24.8,22.2
04:57:24,23.1,22.5,95,963.1,24.8,22.2
04:57:26,23.1,22.5,95,963.1,24.8,22.2
04:57:28,23.1,22.5,95,963.1,24.8,22.2
04:57:30,23.1,22.5,95,963.1,24.8,22.2
04:57:32,23.1,22.5,95,963,24.8,22.2
04:57:34,23.1,22.5,95,963.1,24.8,22.2
04:57:36,23.1,22.5,95,963.2,24.8,22.2
04:57:38,23.1,22.5,95,963.1,24.8,22.2
04:57:40,23.1,22.5,95,963,24.8,22.2
04:57:42,23.1,22.5,95,963,24.8,22.2
04:57:44,23.1,22.5,95,963.1,24.8,22.2
04:57:46,23.1,22.5,95,963,24.8,22.2
04:57:48,23.1,22.5,95,963.1,24.8,22.2
04:57:50,23.1,22.4,95,963.1,24.7,22.2
04:57:52,23.1,22.5,95,963.2,24.8,22.2
04:57:54,23.1,22.5,95,963,24.8,22.2
04:57:56,23.1,22.5,95,963,24.8,22.2
04:57:58,23.1,22.5,95,963.1,24.8,22.2
04:58:00,23.1,22.5,95,963.1,24.8,22.2
04:58:02,23.1,22.5,95,963.1,24.8,22.2
04:58:04,23.1,22.5,95,963.2,24.8,22.2
04:58:06,23.1,22.4,95,963.1,24.7,22.2
04:58:08,23.1,22.5,95,963.1,24.8,22.2
04:58:10,23.1,22.5,95,963.1,24.8,22.2
04:58:12,23.1,22.5,95,963.1,24.8,22.2
04:58:14,23.1,22.5,95,963.1,24.8,22.2
04:58:16,23.1,22.5,95,963.1,24.8,22.2
04:58:18,23.1,22.4,95,963.1,24.7,22.2
04:58:20,23.1,22.5,95,963.1,24.8,22.2
04:58:22,23.1,22.5,95,963,24.8,22.2
04:58:24,23.1,22.5,95,963.1,24.8,22.2
04:58:26,23.1,22.5,95,963.2,24.8,22.2
04:58:28,23.1,22.4,95,963.2,24.7,22.2
04:58:30,23.1,22.4,95,963.2,24.7,22.2
04:58:32,23.1,22.5,95,963.1,24.8,22.2
04:58:34,23.1,22.5,95,963.1,24.8,22.2
04:58:36,23.1,22.5,95,963.1,24.8,22.2
04:58:38,23.1,22.5,95,963,24.8,22.2
04:58:40,23.1,22.5,95,963.1,24.8,22.2
04:58:42,23.1,22.5,95,963.1,24.8,22.2
04:58:44,23.1,22.5,95,963.1,24.8,22.3
04:58:46,23.1,22.5,95,963.1,24.8,22.2
04:58:48,23.1,22.5,95,963.1,24.8,22.2
04:58:50,23.1,22.5,95,963.1,24.8,22.2
04:58:52,23.1,22.5,95,963.2,24.8,22.2
04:58:54,23.1,22.5,95,963.1,24.8,22.2
04:58:56,23.1,22.5,95,963.2,24.8,22.2
04:58:58,23.1,22.5,95,963.1,24.8,22.2
04:59:00,23.1,22.5,95,963.2,24.8,22.2
04:59:02,23.1,22.5,95,963.1,24.8,22.2
04:59:04,23.1,22.5,95,963.2,24.8,22.2
04:59:06,23.1,22.5,95,963,24.8,22.2
04:59:08,23.1,22.5,95,963.1,24.8,22.2
04:59:10,23.1,22.5,95,963.1,24.8,22.2
04:59:12,23.1,22.5,95,963.2,24.8,22.2
04:59:14,23.1,22.5,95,963.2,24.8,22.2
04:59:16,23.1,22.5,95,963.1,24.8,22.2
04:59:18,23.1,22.4,95,963.1,24.7,22.2
04:59:20,23.1,22.5,95,963.1,24.8,22.2
04:59:22,23.1,22.5,95,963.1,24.8,22.2
04:59:24,23.1,22.4,95,963.2,24.7,22.2
04:59:26,23.1,22.5,95,963,24.8,22.2
04:59:28,23.1,22.4,95,963.2,24.7,22.2
04:59:30,23.1,22.5,95,963,24.8,22.2
04:59:32,23.1,22.4,95,963.1,24.7,22.2
04:59:34,23.1,22.5,95,963.1,24.8,22.2
04:59:36,23.1,22.4,95,963.1,24.8,22.2
04:59:38,23.1,22.5,95,963.1,24.8,22.2
04:59:40,23.1,22.5,95,963.1,24.8,22.2
04:59:42,23.1,22.4,95,963.2,24.8,22.2
04:59:44,23.1,22.5,95,963.1,24.8,22.2
04:59:46,23.1,22.5,95,963.1,24.8,22.2
04:59:48,23.1,22.5,95,963.1,24.8,22.2
04:59:50,23.1,22.5,95,963,24.8,22.2
04:59:52,23.1,22.4,95,963.1,24.8,22.2
04:59:54,23.1,22.5,95,963,24.8,22.2
04:59:56,23.1,22.5,95,963.1,24.8,22.2
04:59:58,23.1,22.5,95,963.1,24.8,22.2
05:00:00,23.1,22.5,95,963.1,24.8,22.2
05:00:02,23.1,22.5,95,963.1,24.8,22.2
05:00:04,23.1,22.4,95,963.1,24.8,22.2
05:00:06,23.1,22.5,95,963.1,24.8,22.2
05:00:08,23.1,22.4,95,963.1,24.8,22.2
05:00:10,23.1,22.4,95,963,24.8,22.2
05:00:12,23.1,22.4,95,963.1,24.8,22.2
05:00:14,23.1,22.4,95,963.1,24.8,22.2
05:00:16,23.1,22.4,95,963.1,24.8,22.2
05:00:18,23.1,22.4,95,963.2,24.8,22.2
05:00:20,23.1,22.4,95,963,24.8,22.2
05:00:22,23.1,22.4,95,963,24.8,22.2
05:00:24,23.1,22.4,95,963.1,24.8,22.2
05:00:26,23.1,22.4,95,963.1,24.8,22.2
05:00:28,23.1,22.4,95,963.1,24.8,22.2
05:00:30,23.1,22.4,95,963.2,24.8,22.2
05:00:32,23.1,22.4,95,963.1,24.8,22.2
05:00:34,23.1,22.4,95,963.1,24.8,22.2
05:00:36,23.1,22.4,95,963,24.7,22.2
05:00:38,23.1,22.4,95,963.2,24.8,22.2
05:00:40,23.1,22.4,95,963.2,24.8,22.2
05:00:42,23.1,22.4,95,963.1,24.8,22.2
05:00:44,23.1,22.4,95,963,24.8,22.2
05:00:46,23.1,22.4,95,963,24.8,22.2
05:00:48,23.1,22.4,95,963.1,24.8,22.2
05:00:50,23.1,22.4,95,963.1,24.8,22.2
05:00:52,23.1,22.4,95,963.1,24.8,22.2
05:00:54,23.1,22.4,95,963.1,24.8,22.2
05:00:56,23.1,22.4,95,963.1,24.8,22.2
05:00:58,23.1,22.4,95,963.2,24.8,22.2
05:01:00,23.1,22.5,95,963.1,24.8,22.2
05:01:02,23.1,22.4,95,963.2,24.8,22.2
05:01:04,23.1,22.4,95,963.1,24.8,22.2
05:01:06,23.1,22.4,95,963.1,24.8,22.2
05:01:08,23.1,22.4,95,963.1,24.8,22.2
05:01:10,23.1,22.4,95,963.1,24.8,22.2
05:01:12,23.1,22.4,95,963,24.8,22.2
05:01:14,23.1,22.4,95,963.1,24.8,22.2
05:01:16,23.1,22.5,95,963.2,24.8,22.2
05:01:18,23.1,22.4,95,963,24.8,22.2
05:01:20,23.1,22.4,95,963,24.8,22.2
05:01:22,23.1,22.4,95,963.1,24.8,22.2
05:01:24,23.1,22.4,95,963.1,24.8,22.2
05:01:26,23.1,22.4,95,963.1,24.8,22.2
05:01:28,23.1,22.4,95,963.1,24.8,22.2
05:01:30,23.1,22.4,95,963.2,24.8,22.2
05:01:32,23.1,22.4,95,963.1,24.8,22.2
05:01:34,23.1,22.4,95,963,24.8,22.2
05:01:36,23.1,22.4,95,963.2,24.8,22.2
05:01:38,23.1,22.4,95,963.1,24.8,22.2
05:01:40,23.1,22.4,95,963.1,24.8,22.2
05:01:42,23.1,22.4,95,963.1,24.8,22.2
05:01:44,23.1,22.4,95,963.2,24.8,22.2
05:01:46,23.1,22.4,95,963.2,24.8,22.2
05:01:48,23.1,22.4,95,963.1,24.8,22.2
05:01:50,23.1,22.4,95,963.2,24.8,22.2
05:01:52,23.1,22.4,95,963.1,24.8,22.2
05:01:54,23.1,22.4,95,963.1,24.8,22.2
05:01:56,23.1,22.5,95,963.2,24.8,22.2
05:01:58,23.1,22.4,95,963.2,24.8,22.2
05:02:00,23.1,22.4,95,963.1,24.8,22.2
05:02:02,23.1,22.5,95,963.2,24.8,22.2
05:02:04,23.1,22.4,95,963.1,24.8,22.2
05:02:06,23.1,22.4,95,963.2,24.8,22.2
05:02:08,23.1,22.5,95,963.2,24.8,22.2
05:02:10,23.1,22.5,95,963.1,24.8,22.2
05:02:12,23.1,22.5,95,963,24.8,22.2
05:02:14,23.1,22.4,95,963.1,24.8,22.2
05:02:16,23.1,22.5,95,963.2,24.8,22.2
05:02:18,23.1,22.4,95,963.1,24.8,22.2
05:02:20,23.1,22.5,95,963,24.8,22.2
05:02:22,23.1,22.4,95,963.1,24.8,22.2
05:02:24,23.1,22.5,95,963.2,24.8,22.2
05:02:26,23.1,22.4,95,963.1,24.8,22.2
05:02:28,23.1,22.5,95,963.1,24.8,22.2
05:02:30,23.1,22.5,95,963,24.8,22.2
05:02:32,23.1,22.5,95,963,24.8,22.2
05:02:34,23.1,22.4,95,963.1,24.8,22.2
05:02:36,23.1,22.5,95,963.1,24.8,22.3
05:02:38,23.1,22.4,95,963.1,24.8,22.2
05:02:40,23.1,22.5,95,963.1,24.8,22.3
05:02:42,23.1,22.5,95,963,24.8,22.2
05:02:44,23.1,22.5,95,963.2,24.8,22.2
05:02:46,23.1,22.5,95,963.1,24.8,22.3
05:02:48,23.1,22.5,95,963.1,24.8,22.2
05:02:50,23.1,22.5,95,963.1,24.8,22.2
05:02:52,23.1,22.5,95,963.2,24.8,22.3
05:02:54,23.1,22.5,95,963.2,24.8,22.3
05:02:56,23.1,22.5,95,963,24.8,22.2
05:02:58,23.1,22.5,95,963.2,24.8,22.3
05:03:00,23.1,22.5,95,963.1,24.8,22.2
05:03:02,23.1,22.5,95,963.2,24.8,22.2
05:03:04,23.1,22.5,95,963.2,24.8,22.3
05:03:06,23.1,22.5,95,963.1,24.8,22.3
05:03:08,23.1,22.5,95,963.3,24.8,22.3
05:03:10,23.1,22.5,95,963.1,24.8,22.2
05:03:12,23.1,22.5,95,963.2,24.8,22.2
05:03:14,23.1,22.5,95,963.2,24.8,22.3
05:03:16,23.1,22.5,95,963.2,24.8,22.2
05:03:18,23.1,22.5,95,963.2,24.8,22.3
05:03:20,23.1,22.5,95,963.1,24.8,22.3
05:03:22,23.1,22.5,95,963.2,24.8,22.3
05:03:24,23.1,22.5,95,963.2,24.8,22.2
05:03:26,23.1,22.5,95,963.2,24.8,22.3
05:03:28,23.1,22.5,95,963.1,24.8,22.3
05:03:30,23.1,22.5,95,963.1,24.8,22.3
05:03:32,23.1,22.5,95,963.2,24.8,22.2
05:03:34,23.1,22.5,95,963.1,24.8,22.3
05:03:36,23.1,22.5,95,963.2,24.8,22.3
05:03:38,23.1,22.5,95,963.1,24.8,22.2
05:03:40,23.1,22.5,95,963.1,24.8,22.2
05:03:42,23.1,22.5,95,963.1,24.8,22.3
05:03:44,23.1,22.5,95,963.1,24.8,22.3
05:03:46,23.1,22.5,95,963.1,24.8,22.3
05:03:48,23.1,22.5,95,963.2,24.8,22.2
05:03:50,23.1,22.5,95,963.1,24.8,22.2
05:03:52,23.1,22.5,95,963.2,24.8,22.3
05:03:54,23.1,22.5,95,963.2,24.8,22.3
05:03:56,23.1,22.5,95,963.1,24.8,22.3
05:03:58,23.1,22.5,95,963.2,24.8,22.2
05:04:00,23.1,22.5,95,963.1,24.8,22.3
05:04:02,23.1,22.5,95,963.1,24.8,22.3
05:04:04,23.1,22.5,95,963.2,24.8,22.3
05:04:06,23.1,22.5,95,963.2,24.8,22.2
05:04:08,23.1,22.5,95,963.2,24.8,22.2
05:04:10,23.1,22.5,95,963.2,24.8,22.3
05:04:12,23.1,22.5,95,963.2,24.8,22.3
05:04:14,23.1,22.5,95,963.2,24.8,22.3
05:04:16,23.1,22.5,95,963.2,24.8,22.3
05:04:18,23.1,22.5,95,963.2,24.8,22.2
05:04:20,23.1,22.5,95,963.2,24.8,22.3
05:04:22,23.1,22.4,95,963.2,24.8,22.2
05:04:24,23.1,22.5,95,963.1,24.8,22.2
05:04:26,23.1,22.5,95,963.2,24.8,22.2
05:04:28,23.1,22.5,95,963.1,24.8,22.3
05:04:30,23.3,22.6,95,963.2,24.9,22.4
05:04:32,23.5,22.8,95,963.1,25.2,22.6
05:04:34,23.6,22.9,95,963.3,25.4,22.7
05:04:36,23.6,22.9,95,963.3,25.4,22.7
05:04:38,23.6,22.9,95,963.3,25.4,22.7
05:04:40,23.6,22.9,95,963.2,25.4,22.7
05:04:42,23.6,22.9,95,963.2,25.4,22.7
05:04:44,23.6,22.9,95,963.2,25.4,22.7
05:04:46,23.6,23,95,963.3,25.6,22.8
05:04:48,23.6,23,95,963.2,25.6,22.8
05:04:50,23.6,23,95.1,963.1,25.6,22.8
05:04:52,23.6,23,95.1,963.2,25.6,22.8
05:04:54,23.6,23,95.1,963.1,25.6,22.8
05:04:56,23.6,23,95.1,963.2,25.6,22.8
05:04:58,23.6,23,95.1,963.2,25.6,22.8
05:05:00,23.6,23,95.2,963.2,25.6,22.8
05:05:02,23.6,23,95.2,963.2,25.6,22.8
05:05:04,23.6,23,95.2,963.2,25.6,22.8
05:05:06,23.7,23.1,95.3,963.2,25.7,22.9
05:05:08,23.8,23.2,95.3,963.2,25.9,23
05:05:10,23.9,23.3,95.3,963.2,25.9,23.1
05:05:12,23.9,23.3,95.3,963.3,25.9,23.1
05:05:14,23.9,23.3,95.3,963.2,25.9,23.1
05:05:16,24,23.4,95.4,963.2,26,23.2
05:05:18,24,23.5,95.4,963.3,26.1,23.2
05:05:20,24.1,23.5,95.5,963.2,26.3,23.3
05:05:22,24.1,23.6,95.5,963.3,26.3,23.4
05:05:24,24.2,23.6,95.5,963.2,26.3,23.4
05:05:26,24.2,23.7,95.6,963.2,26.4,23.4
05:05:28,24.3,23.7,95.6,963.1,26.4,23.5
05:05:30,24.3,23.8,95.7,963.3,26.6,23.6
05:05:32,24.3,23.8,95.7,963.3,26.6,23.6
05:05:34,24.3,23.8,95.7,963.2,26.6,23.6
05:05:36,24.4,23.9,95.8,963.2,26.6,23.6
05:05:38,24.4,23.9,95.9,963.3,26.6,23.7
05:05:40,24.4,23.9,95.9,963.2,26.6,23.7
05:05:42,24.4,23.9,95.9,963.2,26.7,23.7
05:05:44,24.4,24,96,963.3,26.7,23.8
05:05:46,24.5,24,96,963.4,26.9,23.8
05:05:48,24.5,24,96,963.4,26.9,23.8
05:05:50,24.5,24.1,96.1,963.6,26.9,23.9
05:05:52,24.5,24.1,96.1,963.6,26.9,23.9
05:05:54,24.5,24.1,96.1,963.5,26.9,23.9
05:05:56,24.6,24.1,96.2,963.6,26.9,23.9
05:05:58,24.6,24.1,96.2,963.7,26.9,23.9
05:06:00,24.6,24.1,96.2,963.6,26.9,23.9
05:06:02,24.6,24.2,96.2,963.6,27,24
05:06:04,24.6,24.2,96.3,963.6,27,24
05:06:06,24.6,24.2,96.3,963.5,27.1,24
05:06:08,24.6,24.2,96.3,963.7,27.1,24
05:06:10,24.6,24.2,96.3,963.6,27.1,24
05:06:12,24.6,24.2,96.3,963.5,27,23.9
05:06:14,24.6,24.1,96.3,963.6,27,23.9
05:06:16,24.5,24.1,96.3,963.6,27,23.9
05:06:18,24.5,24.1,96.3,963.8,27,23.9
05:06:20,24.5,24.1,96.3,963.6,27,23.9
05:06:22,24.4,24,96.3,963.6,26.8,23.8
05:06:24,24.4,24,96.3,963.7,26.8,23.8
05:06:26,24.4,23.9,96.3,963.8,26.8,23.8
05:06:28,24.4,23.9,96.3,963.7,26.8,23.8
05:06:30,24.4,23.9,96.4,963.7,26.7,23.8
05:06:32,24.4,23.9,96.4,963.7,26.7,23.8
05:06:34,24.4,23.9,96.4,963.6,26.7,23.7
05:06:36,24.3,23.8,96.4,963.7,26.7,23.7
05:06:38,24.3,23.8,96.4,963.7,26.7,23.7
05:06:40,24.3,23.8,96.4,963.6,26.7,23.7
05:06:42,24.3,23.8,96.3,963.6,26.5,23.7
05:06:44,24.3,23.8,96.3,963.6,26.7,23.7
05:06:46,24.4,23.9,96.3,963.7,26.7,23.8
05:06:48,24.4,23.9,96.4,963.6,26.8,23.8
05:06:50,24.4,23.9,96.4,963.7,26.8,23.8
05:06:52,24.4,23.9,96.4,963.7,26.8,23.8
05:06:54,24.4,23.9,96.5,963.6,26.7,23.8
05:06:56,24.4,23.9,96.5,963.8,26.7,23.8
05:06:58,24.4,23.9,96.6,963.6,26.7,23.8
05:07:00,24.4,23.9,96.6,963.7,26.8,23.8
05:07:02,24.4,24.1,96.6,963.6,26.8,23.9
05:07:04,24.5,24.2,96.7,963.6,27,23.9
05:07:06,24.6,24.2,96.7,963.6,27,24
05:07:08,24.6,24.2,96.7,963.7,27.1,24.1
05:07:10,24.7,24.2,96.8,963.7,27.1,24.1
05:07:12,24.7,24.3,96.9,963.6,27.3,24.2
05:07:14,24.6,24.2,97,963.7,27.1,24.1
05:07:16,24.7,24.3,97,963.5,27.1,24.2
05:07:18,24.6,24.3,97,963.5,27.1,24.1
05:07:20,24.6,24.2,97.1,963.4,27.1,24.1
05:07:22,24.6,24.3,97.1,963.4,27.1,24.2
05:07:24,24.6,24.3,97.1,963.4,27.1,24.2
05:07:26,24.6,24.3,97.1,963.3,27.1,24.2
05:07:28,24.6,24.3,97.2,963.4,27.1,24.2
05:07:30,24.6,24.3,97.2,963.3,27.1,24.2
05:07:32,24.6,24.3,97.2,963.3,27.1,24.2
05:07:34,24.6,24.3,97.2,963.3,27.1,24.2
05:07:36,24.7,24.3,97.2,963.2,27.1,24.2
05:07:38,24.7,24.3,97.2,963.3,27.1,24.2
05:07:40,24.7,24.3,97.2,963.2,27.1,24.2
05:07:42,24.7,24.3,97.2,963.3,27.3,24.2
05:07:44,24.7,24.3,97.2,963.3,27.3,24.2
05:07:46,24.7,24.4,97.2,963.1,27.3,24.2
05:07:48,24.7,24.3,97.2,963.2,27.3,24.2
05:07:50,24.7,24.3,97.2,963.1,27.3,24.2
05:07:52,24.7,24.3,97.2,963.3,27.3,24.2
05:07:54,24.6,24.3,97.2,963.2,27.1,24.2
05:07:56,24.6,24.3,97.2,963.2,27.1,24.2
05:07:58,24.6,24.3,97.2,963.2,27.1,24.2
05:08:00,24.6,24.3,97.2,963.2,27.1,24.2
05:08:02,24.6,24.3,97.2,963,27.1,24.1
05:08:04,24.6,24.3,97.2,963.2,27.1,24.2
05:08:06,24.7,24.3,97.2,963.2,27.1,24.2
05:08:08,24.7,24.3,97.2,963.2,27.1,24.2
05:08:10,24.7,24.3,97.2,963.2,27.1,24.2
05:08:12,24.6,24.2,97.1,963.2,27.1,24.1
05:08:14,24.6,24.2,97.1,963.2,27.1,24.1
05:08:16,24.6,24.2,97.1,963.3,27.1,24.1
05:08:18,24.6,24.2,97,963.2,27.1,24.1
05:08:20,24.6,24.2,97,963.3,27.1,24.1
05:08:22,24.6,24.2,96.9,963.2,27,24.1
05:08:24,24.6,24.2,96.9,963.3,27,24.1
05:08:26,24.6,24.2,96.9,963.2,27,24
05:08:28,24.6,24.2,96.8,963.1,27.1,24.1
05:08:30,24.6,24.2,96.8,963.4,27,24
05:08:32,24.6,24.2,96.8,963.3,27,24
05:08:34,24.6,24.2,96.8,963.2,27.1,24.1
05:08:36,24.6,24.2,96.7,963.3,27.1,24
05:08:38,24.6,24.2,96.7,963.3,27.1,24
05:08:40,24.6,24.2,96.7,963.3,27.1,24
05:08:42,24.6,24.2,96.7,963.2,27,24
05:08:44,24.6,24.2,96.6,963.2,27.1,24
05:08:46,24.6,24.2,96.6,963.2,27,24
05:08:48,24.6,24.2,96.5,963.2,27,24
05:08:50,24.6,24.2,96.5,963.1,27,24
05:08:52,24.6,24.2,96.5,963.3,27.1,24
05:08:54,24.7,24.2,96.4,963.3,27.3,24.1
05:08:56,24.8,24.3,96.4,963.2,27.3,24.2
05:08:58,24.8,24.3,96.4,963.3,27.5,24.2
05:09:00,24.8,24.3,96.5,963.2,27.5,24.2
05:09:02,24.8,24.3,96.5,963.3,27.5,24.2
05:09:04,24.9,24.4,96.5,963.1,27.5,24.3
05:09:06,24.9,24.4,96.5,963.3,27.5,24.2
05:09:08,24.8,24.3,96.5,963.3,27.5,24.2
05:09:10,24.8,24.3,96.5,963.5,27.5,24.2
05:09:12,24.9,24.4,96.5,963.2,27.5,24.2
05:09:14,25,24.6,96.5,963.3,28,24.4
05:09:16,25.1,24.7,96.5,963.2,28,24.5
05:09:18,25.1,24.7,96.5,963.2,28,24.5
05:09:20,25.1,24.7,96.5,963.2,28,24.5
05:09:22,25,24.7,96.5,963.2,28,24.4
05:09:24,25,24.6,96.5,963.2,28,24.4
05:09:26,25,24.6,96.5,963.2,27.8,24.4
05:09:28,24.9,24.6,96.5,963.3,27.8,24.4
05:09:30,24.9,24.6,96.6,963.3,27.8,24.4
05:09:32,25,24.6,96.6,963.3,27.8,24.4
05:09:34,25,24.6,96.6,963.3,27.8,24.4
05:09:36,25,24.7,96.6,963.3,28,24.5
05:09:38,25.1,24.7,96.6,963.3,28,24.5
05:09:40,25.1,24.7,96.6,963.1,28,24.5
05:09:42,25.1,24.7,96.6,963.2,28.3,24.5
05:09:44,25.2,24.7,96.7,963.3,28.3,24.6
05:09:46,25.2,24.7,96.7,963.3,28.3,24.6
05:09:48,25.2,24.7,96.7,963.2,28.3,24.6
05:09:50,25.2,24.7,96.7,963.1,28.3,24.6
05:09:52,25.2,24.7,96.7,963.1,28.3,24.6
05:09:54,25.1,24.7,96.7,963.4,28.3,24.6
05:09:56,25.2,24.7,96.8,963.3,28.3,24.6
05:09:58,25.2,24.7,96.8,963.1,28.3,24.6
05:10:00,25.2,24.7,96.8,963.2,28.3,24.6
05:10:02,25.2,24.7,96.8,963.2,28.3,24.6
05:10:04,25.2,24.7,96.8,963.2,28.3,24.6
05:10:06,25.1,24.7,96.8,963.2,28.3,24.6
05:10:08,25.2,24.7,96.9,963.3,28.3,24.6
05:10:10,25.2,24.7,96.9,963.2,28.3,24.6
05:10:12,25.2,24.7,96.9,963.1,28.3,24.6
05:10:14,25.1,24.7,96.8,963.3,28.3,24.6
05:10:16,25.1,24.7,96.8,963.2,28.3,24.6
05:10:18,25.1,24.7,96.8,963.2,28,24.5
05:10:20,25.1,24.7,96.8,963.1,28,24.5
05:10:22,25.1,24.7,96.8,963.1,28,24.5
05:10:24,25.1,24.7,96.8,963.2,28,24.5
