date,time,celltemp,cellpres,co2,co2abs,h2o,h2oabs,h2odewpoint,ivolt,raw_co2,raw_co2ref,raw_h2o,raw_h2oref,raw_flowrate
01/01/2000,01:54:22.28,51.5841,96.4814,404.003,0.0874263,28.67,0.13459485,22.6833,17.80009,4778213.0,5804420.0,3485830.0,4149266.0,0.78089909
01/01/2000,01:54:22.78,51.6041,96.4725,404.259,0.087453727,28.6119,0.13440006,22.6483,17.804286,4778127.0,5803955.0,3486608.0,4149404.0,0.78322129
01/01/2000,01:54:23.28,51.6007,96.4727,403.845,0.087388935,28.5865,0.13432329,22.6337,17.856321,4778531.0,5803983.0,3486671.0,4149531.0,0.77557396
01/01/2000,01:54:23.78,51.6006,96.4662,402.682,0.087199449,28.6252,0.13443404,22.6549,17.803447,4778698.0,5802238.0,3485724.0,4149414.0,0.77134156
01/01/2000,01:54:24.28,51.604,96.4632,401.416,0.086995897,28.6592,0.13453352,22.674,17.806804,4779162.0,5802160.0,3486132.0,4149843.0,0.77205252
01/01/2000,01:54:24.78,51.604,96.4592,401.048,0.086933727,28.6422,0.1344763,22.6635,17.787501,4780035.0,5803072.0,3487072.0,4150470.0,0.78049058
01/01/2000,01:54:25.28,51.594,96.4449,400.732,0.086872043,28.6116,0.13436764,22.6435,17.830305,4779858.0,5802224.0,3487468.0,4150391.0,0.78560228
01/01/2000,01:54:25.78,51.5839,96.4349,400.295,0.086795511,28.6199,0.13438332,22.6465,17.794215,4781075.0,5803362.0,3487147.0,4150710.0,0.78563203
01/01/2000,01:54:26.28,51.6006,96.4332,399.5,0.086664915,28.6627,0.13450795,22.6709,17.806804,4781719.0,5802821.0,3486813.0,4150806.0,0.78426814
01/01/2000,01:54:26.78,51.6039,96.4282,398.505,0.086501893,28.6979,0.13460862,22.6902,17.803447,4782127.0,5802565.0,3486894.0,4151375.0,0.78021745
01/01/2000,01:54:27.28,51.5905,96.4232,397.135,0.086282548,28.7554,0.13478207,22.7224,17.805964,4782828.0,5801378.0,3485776.0,4151235.0,0.77323427
01/01/2000,01:54:27.78,51.5972,96.4207,395.896,0.086081686,28.7599,0.13479083,22.7245,17.804286,4783838.0,5802090.0,3487350.0,4152002.0,0.77589774
01/01/2000,01:54:28.28,51.6039,96.4187,396.388,0.08615446,28.5153,0.13403677,22.5834,17.894086,4783141.0,5802697.0,3493033.0,4152638.0,0.78057422
01/01/2000,01:54:28.78,51.5938,96.4085,396.803,0.086210012,28.214,0.13309919,22.4068,17.820234,4783278.0,5802134.0,3495588.0,4152811.0,0.78321452
01/01/2000,01:54:29.28,51.5938,96.4015,396.418,0.086140747,28.0801,0.13267707,22.3274,17.805125,4784168.0,5803072.0,3496939.0,4153236.0,0.78276882
01/01/2000,01:54:29.78,51.5938,96.4045,396.115,0.086095094,28.0627,0.13262706,22.3178,17.81352,4784775.0,5803371.0,3496670.0,4153617.0,0.77981348
01/01/2000,01:54:30.28,51.5905,96.4002,395.469,0.085988998,28.0746,0.13265949,22.324,17.811,4785417.0,5803239.0,3497261.0,4153929.0,0.77636604
01/01/2000,01:54:30.78,51.5938,96.3947,395.392,0.085971117,28.0869,0.13269001,22.3303,17.811839,4786379.0,5805088.0,3497188.0,4154525.0,0.77537798
01/01/2000,01:54:31.28,51.5905,96.391,394.975,0.08590269,28.1644,0.13292551,22.3749,17.821073,4787610.0,5805026.0,3496593.0,4155392.0,0.77677803
01/01/2000,01:54:31.78,51.5938,96.3834,394.008,0.085741462,28.2259,0.13310533,22.4095,17.807643,4787703.0,5804643.0,3496333.0,4155232.0,0.77825984
01/01/2000,01:54:32.28,51.6105,96.3777,393.396,0.085635242,28.2359,0.13312441,22.4144,17.812681,4788901.0,5805242.0,3496979.0,4156034.0,0.78022918
01/01/2000,01:54:32.78,51.6105,96.3675,393.34,0.085616827,28.2332,0.1331036,22.4111,17.816877,4789101.0,5806105.0,3497303.0,4156185.0,0.7798048
01/01/2000,01:54:33.28,51.6004,96.3652,392.886,0.085544109,28.2286,0.13308912,22.408,17.850446,4789899.0,5805528.0,3497449.0,4156454.0,0.7777997
01/01/2000,01:54:33.78,51.5937,96.3539,392.105,0.08541048,28.2553,0.13315933,22.4216,17.818555,4790809.0,5806478.0,3497650.0,4157271.0,0.78195676
01/01/2000,01:54:34.28,51.5871,96.3487,391.925,0.085378284,28.2715,0.13320469,22.4301,17.828626,4791476.0,5807030.0,3497855.0,4157371.0,0.77948265
01/01/2000,01:54:34.78,51.5904,96.3457,391.612,0.085324707,28.2683,0.13319009,22.4277,17.820234,4792015.0,5807259.0,3498046.0,4157602.0,0.77895269
01/01/2000,01:54:35.28,51.6004,96.3405,391.134,0.085241432,28.2661,0.13317418,22.4256,17.818555,4792952.0,5807762.0,3498820.0,4158365.0,0.77778649
01/01/2000,01:54:35.78,51.5971,96.3287,390.701,0.085161743,28.2447,0.13309478,22.4111,17.823591,4793164.0,5807642.0,3499537.0,4158612.0,0.78074445
01/01/2000,01:54:36.28,51.5937,96.328,390.624,0.08514923,28.2252,0.13303464,22.3997,17.812681,4793584.0,5808370.0,3499932.0,4159110.0,0.7839663
01/01/2000,01:54:36.78,51.6038,96.3189,390.425,0.085107622,28.2685,0.13315433,22.4233,17.768199,4794141.0,5808294.0,3499208.0,4159369.0,0.78155684
01/01/2000,01:54:37.28,51.5937,96.3137,390.009,0.085038604,28.3203,0.13330996,22.4525,17.807643,4795104.0,5809333.0,3499154.0,4159679.0,0.78008689
01/01/2000,01:54:37.78,51.587,96.3065,389.746,0.084991216,28.3325,0.13334023,22.4584,17.826948,4795627.0,5809492.0,3499370.0,4159852.0,0.77813215
01/01/2000,01:54:38.28,51.5837,96.3067,389.441,0.084943056,28.323,0.13331216,22.4529,17.817716,4796439.0,5810340.0,3499822.0,4160204.0,0.77685503
01/01/2000,01:54:38.78,51.5937,96.2985,389.342,0.084917488,28.3103,0.13326042,22.4441,17.939407,4796402.0,5810106.0,3500497.0,4160695.0,0.77763214
01/01/2000,01:54:39.28,51.5937,96.2907,389.365,0.084913911,28.2799,0.13315725,22.4251,17.826108,4796853.0,5810799.0,3501282.0,4160949.0,0.77981305
01/01/2000,01:54:39.78,51.5904,96.2837,389.125,0.084869747,28.2901,0.13318079,22.4299,17.811,4796948.0,5810207.0,3500465.0,4160883.0,0.78002758
01/01/2000,01:54:40.28,51.5837,96.2802,389.098,0.084864501,28.396,0.13350397,22.4907,17.871427,4797894.0,5811986.0,3498932.0,4161259.0,0.78133535
01/01/2000,01:54:40.78,51.5803,96.2677,389.401,0.08490282,28.4461,0.13364326,22.5176,17.812681,4798256.0,5812275.0,3499951.0,4161609.0,0.78371381
01/01/2000,01:54:41.28,51.5903,96.26,389.273,0.084872665,28.3747,0.13341176,22.4749,17.847929,4799019.0,5812970.0,3501297.0,4161847.0,0.78373432
01/01/2000,01:54:41.78,51.5837,96.2557,388.782,0.084790821,28.3293,0.13326865,22.4479,17.833662,4798680.0,5811754.0,3501359.0,4161909.0,0.7812911
01/01/2000,01:54:42.28,51.577,96.2494,389.047,0.084828672,28.3097,0.13320237,22.4354,17.936887,4798506.0,5812829.0,3501831.0,4161845.0,0.78102726
01/01/2000,01:54:42.78,51.5869,96.2419,389.635,0.084913616,28.247,0.13299739,22.3976,17.822751,4798954.0,5813170.0,3503276.0,4162219.0,0.78297944
01/01/2000,01:54:43.28,51.577,96.2395,389.573,0.084902763,28.2008,0.13285475,22.3703,17.831983,4799272.0,5813621.0,3503489.0,4162446.0,0.781499
01/01/2000,01:54:43.78,51.5737,96.2407,389.661,0.084918975,28.2386,0.13297343,22.3925,17.832822,4799515.0,5814054.0,3502582.0,4162533.0,0.78143863
01/01/2000,01:54:44.28,51.587,96.2275,389.227,0.084836187,28.385,0.13340377,22.4753,17.833662,4800325.0,5813836.0,3500383.0,4162888.0,0.78030881
01/01/2000,01:54:44.78,51.5836,96.219,388.718,0.084748449,28.4783,0.13368088,22.5279,17.840375,4800545.0,5814181.0,3500451.0,4162662.0,0.77934627
01/01/2000,01:54:45.28,51.5736,96.2187,388.933,0.084783849,28.4012,0.13344651,22.4832,17.737987,4800585.0,5814605.0,3502227.0,4162828.0,0.78168101
01/01/2000,01:54:45.78,51.577,96.208,389.601,0.084879512,28.3123,0.13315904,22.4298,17.854642,4800780.0,5815687.0,3503132.0,4163088.0,0.78467073
01/01/2000,01:54:46.28,51.577,96.2072,390.033,0.084947586,28.2578,0.13299053,22.398,17.831144,4800174.0,5814976.0,3503629.0,4162876.0,0.78518018
01/01/2000,01:54:46.78,51.5636,96.1985,390.092,0.084950923,28.2046,0.13281935,22.3655,17.833662,4800045.0,5814841.0,3504211.0,4162726.0,0.78444509
01/01/2000,01:54:47.28,51.5603,96.1932,389.932,0.084921474,28.2282,0.13288635,22.3783,17.863874,4800542.0,5815048.0,3503072.0,4162857.0,0.78164091
01/01/2000,01:54:47.78,51.5703,96.1852,390.041,0.084930782,28.3428,0.13322657,22.4437,17.844572,4801126.0,5816261.0,3501678.0,4162983.0,0.7830986
01/01/2000,01:54:48.28,51.5769,96.177,390.219,0.084950981,28.3971,0.13338112,22.4737,17.833662,4800550.0,5815311.0,3501576.0,4162564.0,0.77928137
01/01/2000,01:54:48.78,51.5769,96.1777,390.341,0.084971132,28.3813,0.13333362,22.4647,17.805125,4800671.0,5815967.0,3502153.0,4163092.0,0.77916507
01/01/2000,01:54:49.28,51.5836,96.175,390.722,0.08502799,28.3545,0.13324624,22.4487,17.836179,4800612.0,5816111.0,3502688.0,4163046.0,0.78502445
01/01/2000,01:54:49.78,51.5803,96.167,391.241,0.085104227,28.3566,0.13324362,22.4485,17.845411,4800540.0,5816777.0,3501915.0,4162784.0,0.78061671
01/01/2000,01:54:50.28,51.567,96.1582,391.025,0.085064525,28.3749,0.13329261,22.4577,17.844572,4800744.0,5815765.0,3502044.0,4162751.0,0.77823357
01/01/2000,01:54:50.78,51.5636,96.1597,390.672,0.085009937,28.366,0.13326799,22.4527,17.93353,4800931.0,5816558.0,3502157.0,4162835.0,0.77763838
01/01/2000,01:54:51.28,51.5603,96.1537,391.093,0.08507246,28.3685,0.13326919,22.4532,17.842054,4800684.0,5816487.0,3502086.0,4162812.0,0.77756252
01/01/2000,01:54:51.78,51.557,96.1524,391.176,0.085084972,28.3438,0.13319242,22.4386,17.842054,4800575.0,5816288.0,3502713.0,4162759.0,0.77846794
01/01/2000,01:54:52.28,51.567,96.1452,391.187,0.085077819,28.3072,0.13306826,22.4161,17.837018,4800454.0,5816118.0,3502874.0,4162556.0,0.78060321
01/01/2000,01:54:52.78,51.5603,96.1384,391.674,0.085150775,28.3188,0.13309746,22.4217,17.852964,4800386.0,5816987.0,3502373.0,4162635.0,0.77810235
01/01/2000,01:54:53.28,51.547,96.1287,392.039,0.085202808,28.3277,0.13311636,22.4252,17.832822,4800833.0,5817238.0,3502572.0,4162379.0,0.77758574
01/01/2000,01:54:53.78,51.557,96.1295,391.843,0.085170154,28.3113,0.13306409,22.4158,17.843732,4800456.0,5816658.0,3502545.0,4162337.0,0.77760224
01/01/2000,01:54:54.29,51.5603,96.1219,392.274,0.085231246,28.3017,0.13302463,22.409,17.86807,4800694.0,5817848.0,3503117.0,4162648.0,0.7780776
01/01/2000,01:54:54.79,51.557,96.1165,392.518,0.085265455,28.2748,0.132936,22.3924,17.845411,4799547.0,5815993.0,3502850.0,4161849.0,0.77828888
01/01/2000,01:54:55.29,51.5636,96.112,392.68,0.085285778,28.2679,0.13290733,22.3876,17.843732,4799877.0,5817116.0,3502779.0,4161971.0,0.7810153
01/01/2000,01:54:55.78,51.567,96.0995,393.36,0.085382223,28.277,0.13291913,22.3908,17.884855,4799727.0,5817437.0,3502882.0,4162000.0,0.78166418
01/01/2000,01:54:56.28,51.557,96.0904,393.221,0.085353794,28.2868,0.13294076,22.3949,17.837018,4800386.0,5817371.0,3502747.0,4162141.0,0.78203291
01/01/2000,01:54:56.78,51.547,96.0907,393.208,0.085353965,28.2937,0.13296478,22.3989,17.866392,4799422.0,5817070.0,3502223.0,4161447.0,0.780026
01/01/2000,01:54:57.28,51.5536,96.084,393.541,0.08539957,28.2977,0.13296705,22.4001,17.797572,4799644.0,5817051.0,3502553.0,4161932.0,0.77973151
01/01/2000,01:54:57.78,51.547,96.0782,393.297,0.085356292,28.2574,0.13283783,22.3757,17.838697,4800267.0,5817547.0,3503451.0,4161666.0,0.78001017
01/01/2000,01:54:58.28,51.5436,96.0735,393.261,0.085346279,28.2046,0.13267028,22.3441,17.84625,4799389.0,5816618.0,3503458.0,4161399.0,0.78053979
01/01/2000,01:54:58.78,51.5503,96.0684,393.744,0.08541727,28.2048,0.13266313,22.3434,17.843732,4799476.0,5817491.0,3503374.0,4161506.0,0.78329329
01/01/2000,01:54:59.28,51.5536,96.0569,394.072,0.085458393,28.2239,0.13270658,22.3525,17.885694,4799264.0,5816988.0,3502940.0,4161201.0,0.78319811
01/01/2000,01:54:59.78,51.5403,96.055,393.781,0.085412979,28.2383,0.13275212,22.3606,17.845411,4798633.0,5815891.0,3502285.0,4160649.0,0.78018002
01/01/2000,01:55:00.28,51.527,96.0467,393.506,0.085364227,28.2396,0.13274937,22.3599,17.844572,4799464.0,5816610.0,3502980.0,4161222.0,0.78206515
01/01/2000,01:55:00.78,51.5203,96.0432,393.798,0.085408506,28.2103,0.13265693,22.3423,17.844572,4799260.0,5817216.0,3503141.0,4160779.0,0.77902793
01/01/2000,01:55:01.28,51.5303,96.036,394.406,0.085496244,28.1823,0.13255906,22.3247,17.86807,4799077.0,5817259.0,3503653.0,4161082.0,0.77964634
01/01/2000,01:55:01.78,51.5403,96.0365,394.32,0.085480928,28.1615,0.13249284,22.3126,17.852964,4799306.0,5817079.0,3503770.0,4160891.0,0.77718505
01/01/2000,01:55:02.28,51.5403,96.0332,394.015,0.08542943,28.1686,0.13251078,22.3162,17.864713,4798894.0,5816382.0,3503224.0,4160745.0,0.77612752
01/01/2000,01:55:02.78,51.537,96.0247,394.496,0.085499105,28.1924,0.13257455,22.3287,17.862195,4798994.0,5817585.0,3503211.0,4160839.0,0.77755584
01/01/2000,01:55:03.28,51.5337,96.013,394.533,0.085494813,28.1981,0.13257831,22.33,17.852125,4798512.0,5815864.0,3503042.0,4160565.0,0.77729134
01/01/2000,01:55:03.78,51.537,96.0045,394.52,0.085484142,28.1925,0.1325497,22.3253,17.845411,4798564.0,5816930.0,3503134.0,4160473.0,0.78231477
01/01/2000,01:55:04.28,51.537,96.0022,394.897,0.085541839,28.1743,0.13249099,22.3143,17.832822,4798158.0,5816169.0,3503297.0,4160304.0,0.78051643
01/01/2000,01:55:04.78,51.5371,95.9994,394.491,0.085474376,28.1267,0.1323409,22.286,17.852964,4798647.0,5816176.0,3504225.0,4160330.0,0.78054981
01/01/2000,01:55:05.28,51.5304,95.9922,394.549,0.085477714,28.0804,0.13219135,22.2577,17.851285,4798394.0,5816499.0,3504567.0,4160377.0,0.77833342
01/01/2000,01:55:05.78,51.5271,95.9895,394.551,0.08547616,28.0833,0.13219761,22.2589,17.840375,4798732.0,5816260.0,3503992.0,4160114.0,0.77441544
01/01/2000,01:55:06.28,51.5204,95.9864,394.94,0.085536298,28.0748,0.13216966,22.2534,17.855482,4798500.0,5817394.0,3504696.0,4160262.0,0.77563519
01/01/2000,01:55:06.78,51.5171,95.9792,395.353,0.085595788,28.0655,0.132133,22.2468,17.852125,4798053.0,5816193.0,3504289.0,4160115.0,0.78036565
01/01/2000,01:55:07.28,51.5271,95.9662,394.967,0.08552164,28.1664,0.13242483,22.3035,17.848768,4798263.0,5816158.0,3502272.0,4160182.0,0.78181676
01/01/2000,01:55:07.78,51.5337,95.9617,394.745,0.085481882,28.2678,0.13272941,22.3618,17.856321,4798303.0,5815984.0,3501590.0,4159831.0,0.78355188
01/01/2000,01:55:08.28,51.5271,95.9535,394.926,0.085504713,28.2974,0.13281178,22.3776,17.851285,4798156.0,5816318.0,3501190.0,4159687.0,0.7796813
01/01/2000,01:55:08.78,51.5137,95.949,395.247,0.085554237,28.3094,0.13284653,22.3838,17.850446,4798412.0,5816745.0,3501139.0,4159629.0,0.78048868
01/01/2000,01:55:09.28,51.5104,95.9402,395.2,0.08553934,28.3115,0.13284313,22.3835,17.867231,4798954.0,5817096.0,3501581.0,4160118.0,0.7837171
01/01/2000,01:55:09.78,51.5304,95.9352,395.207,0.085532073,28.3333,0.1328985,22.3953,17.836179,4797581.0,5815643.0,3500502.0,4159404.0,0.77982215
01/01/2000,01:55:10.28,51.5437,95.9372,395.193,0.085529565,28.3691,0.13300722,22.4164,17.85716,4798130.0,5816064.0,3500186.0,4159503.0,0.77761754
01/01/2000,01:55:10.78,51.5271,95.9297,394.798,0.085463104,28.3702,0.13300573,22.4158,17.852964,4798143.0,5815479.0,3500679.0,4159600.0,0.78128881
01/01/2000,01:55:11.28,51.5104,95.9167,395.058,0.085495233,28.3234,0.1328507,22.3864,17.868909,4797676.0,5815925.0,3501392.0,4159449.0,0.7813528
01/01/2000,01:55:11.78,51.5204,95.9177,395.69,0.08559412,28.2884,0.13274168,22.3662,17.85716,4797154.0,5815540.0,3501306.0,4159299.0,0.78032689
01/01/2000,01:55:12.28,51.5237,95.9074,395.697,0.085585231,28.2984,0.13275879,22.3703,17.859678,4797404.0,5815482.0,3501039.0,4159194.0,0.78077974
01/01/2000,01:55:12.78,51.5137,95.8979,395.285,0.085513229,28.321,0.13281911,22.3818,17.854642,4797255.0,5814746.0,3500836.0,4159319.0,0.78260498
01/01/2000,01:55:13.28,51.5171,95.8952,395.045,0.085471992,28.3249,0.13282692,22.3836,17.884016,4797195.0,5814704.0,3500837.0,4159029.0,0.7785264
01/01/2000,01:55:13.78,51.5204,95.8965,395.433,0.085533981,28.3142,0.13279455,22.3776,17.844572,4797299.0,5815588.0,3500727.0,4158879.0,0.77933444
01/01/2000,01:55:14.28,51.5171,95.8839,395.73,0.085570335,28.3234,0.13280826,22.3808,17.806804,4796840.0,5814736.0,3500509.0,4158771.0,0.78232955
01/01/2000,01:55:14.78,51.5104,95.8792,395.891,0.085592508,28.3081,0.13275724,22.3711,17.850446,4797396.0,5815988.0,3501443.0,4159240.0,0.78302507
01/01/2000,01:55:15.28,51.5171,95.8714,396.018,0.085603713,28.2584,0.13259321,22.3408,17.847089,4797073.0,5815165.0,3501821.0,4158756.0,0.78600978
01/01/2000,01:55:15.78,51.517,95.8602,395.396,0.085494461,28.2379,0.13251644,22.327,17.857999,4797178.0,5814335.0,3501702.0,4158812.0,0.78700475
01/01/2000,01:55:16.28,51.5204,95.8567,395.615,0.085525331,28.2386,0.13251334,22.3268,17.849607,4796069.0,5814342.0,3501422.0,4158252.0,0.78615856
01/01/2000,01:55:16.78,51.5271,95.8527,396.306,0.08562994,28.2435,0.13252168,22.329,17.836179,4796535.0,5814884.0,3501346.0,4158470.0,0.78497076
01/01/2000,01:55:17.28,51.5237,95.8514,396.236,0.085618495,28.2628,0.13258028,22.34,17.856321,4796166.0,5814314.0,3501011.0,4158325.0,0.78526186
01/01/2000,01:55:17.78,51.5105,95.8432,396.604,0.085671787,28.2749,0.13261085,22.3456,17.853803,4796011.0,5814925.0,3501030.0,4158388.0,0.78645553
01/01/2000,01:55:18.28,51.5071,95.8384,396.706,0.085684299,28.2735,0.13260161,22.344,17.850446,4796372.0,5814722.0,3501057.0,4158291.0,0.78394312
01/01/2000,01:55:18.78,51.5171,95.8367,396.559,0.085657358,28.2621,0.13256168,22.337,17.852125,4795960.0,5814523.0,3501152.0,4158150.0,0.78164339
01/01/2000,01:55:19.28,51.5138,95.8329,396.586,0.085658607,28.2511,0.13252437,22.33,17.871427,4796090.0,5814396.0,3501131.0,4158021.0,0.78130311
01/01/2000,01:55:19.78,51.5038,95.8222,396.616,0.085655269,28.2448,0.13249409,22.3245,17.859678,4795631.0,5814082.0,3501345.0,4158089.0,0.78575892
01/01/2000,01:55:20.28,51.5104,95.8147,396.703,0.085660753,28.2306,0.13243949,22.3149,17.857999,4795636.0,5813917.0,3501314.0,4157715.0,0.78364319
01/01/2000,01:55:20.78,51.5037,95.8125,396.703,0.085659799,28.2215,0.13241082,22.3093,17.852964,4795655.0,5814100.0,3501342.0,4157811.0,0.78651547
01/01/2000,01:55:21.28,51.5104,95.8075,397.049,0.085708675,28.2212,0.13240182,22.3082,17.882337,4794971.0,5813732.0,3501192.0,4157484.0,0.78025045
01/01/2000,01:55:21.78,51.5138,95.8062,397.271,0.085741882,28.2133,0.13237506,22.3034,17.852125,4795087.0,5813835.0,3501408.0,4157633.0,0.78389782
01/01/2000,01:55:22.28,51.5005,95.7992,397.272,0.085738182,28.215,0.13237518,22.3032,17.855482,4795454.0,5814270.0,3501427.0,4157764.0,0.78089828
01/01/2000,01:55:22.78,51.4971,95.7922,397.236,0.085726375,28.1982,0.13231587,22.2922,17.881498,4795016.0,5813599.0,3501586.0,4157276.0,0.78302578
01/01/2000,01:55:23.28,51.4971,95.7862,397.114,0.085701522,28.1907,0.13228529,22.2868,17.861356,4795001.0,5813406.0,3501381.0,4157416.0,0.78366928
01/01/2000,01:55:23.78,51.4971,95.7795,396.929,0.085666122,28.1957,0.13229233,22.2885,17.872266,4794796.0,5812882.0,3501487.0,4157226.0,0.78431916
01/01/2000,01:55:24.28,51.5005,95.7744,397.235,0.085708856,28.1655,0.13219255,22.2701,17.857999,4794568.0,5813426.0,3501863.0,4157032.0,0.78309831
01/01/2000,01:55:24.78,51.4971,95.7744,397.588,0.085765066,28.1327,0.13209277,22.251,17.861356,4794427.0,5813151.0,3502196.0,4157112.0,0.78320732
01/01/2000,01:55:25.28,51.4905,95.7622,397.614,0.085759105,28.137,0.13209259,22.2514,17.854642,4794557.0,5813337.0,3501692.0,4156827.0,0.78107142
01/01/2000,01:55:25.78,51.5037,95.7629,397.452,0.085731391,28.1152,0.13202309,22.2388,17.854642,4794213.0,5812541.0,3502625.0,4156956.0,0.78146629
01/01/2000,01:55:26.28,51.5038,95.7584,397.204,0.085687694,28.0884,0.131935,22.2223,17.84625,4794465.0,5812672.0,3502336.0,4156748.0,0.78197598
01/01/2000,01:55:26.78,51.5005,95.7487,397.376,0.08570671,28.1057,0.13197702,22.2308,17.842054,4793713.0,5812175.0,3501961.0,4156570.0,0.78485479
01/01/2000,01:55:27.28,51.5005,95.7447,397.599,0.085738239,28.1022,0.13196152,22.2281,17.852125,4794104.0,5812636.0,3502408.0,4156685.0,0.78642916
01/01/2000,01:55:27.78,51.4939,95.734,397.856,0.08577013,28.1012,0.13194692,22.2256,17.830305,4794074.0,5813018.0,3502108.0,4156605.0,0.7852251
01/01/2000,01:55:28.28,51.4938,95.7317,397.874,0.085771026,28.1223,0.13200896,22.2376,17.852964,4794319.0,5812907.0,3501657.0,4156387.0,0.78342847
01/01/2000,01:55:28.78,51.5005,95.7262,397.711,0.085739021,28.125,0.13200879,22.2382,17.849607,4793590.0,5812024.0,3501785.0,4156220.0,0.78336219
01/01/2000,01:55:29.28,51.4939,95.7205,398.013,0.085782232,28.0933,0.13190591,22.2187,17.848768,4793666.0,5812667.0,3502295.0,4156159.0,0.78084115
01/01/2000,01:55:29.78,51.4939,95.717,398.19,0.085806732,28.0681,0.13182413,22.2033,17.832822,4793135.0,5811786.0,3502263.0,4156004.0,0.78280072
01/01/2000,01:55:30.28,51.5005,95.7129,398.084,0.085785331,28.0942,0.1318978,22.2179,17.848768,4793223.0,5811856.0,3501330.0,4155720.0,0.77938995
01/01/2000,01:55:30.78,51.4939,95.7097,397.968,0.085765838,28.1494,0.13206505,22.2496,17.847089,4793641.0,5812148.0,3500988.0,4156092.0,0.78049535
01/01/2000,01:55:31.28,51.4905,95.7015,398.153,0.085788192,28.1681,0.13211327,22.2591,17.806804,4793246.0,5812167.0,3501113.0,4155924.0,0.77896833
01/01/2000,01:55:31.78,51.4939,95.6952,398.346,0.085811433,28.095,0.13187992,22.2153,17.856321,4792917.0,5811570.0,3502450.0,4155593.0,0.77911643
01/01/2000,01:55:32.28,51.4905,95.6942,398.26,0.085797014,28.033,0.13168913,22.1789,17.850446,4792878.0,5811542.0,3502481.0,4155721.0,0.77999038
01/01/2000,01:55:32.78,51.4939,95.6842,398.256,0.085786581,28.0534,0.1317386,22.1891,17.946121,4792896.0,5811411.0,3502103.0,4155654.0,0.77986388
01/01/2000,01:55:33.28,51.5005,95.6799,398.671,0.085846605,28.0364,0.13167911,22.1784,17.841215,4792732.0,5812128.0,3502775.0,4155501.0,0.77985897
01/01/2000,01:55:33.78,51.4972,95.6752,399.043,0.085901079,27.9909,0.13153415,22.1509,17.857999,4792262.0,5811339.0,3502765.0,4155052.0,0.78069171
01/01/2000,01:55:34.28,51.4972,95.6712,398.518,0.085814418,27.9728,0.1314736,22.1396,17.771556,4792642.0,5810918.0,3503245.0,4155479.0,0.7824769
01/01/2000,01:55:34.78,51.5072,95.6614,398.516,0.085803031,27.9755,0.1314674,22.1396,17.851285,4791580.0,5810367.0,3502622.0,4154823.0,0.78110418
01/01/2000,01:55:35.28,51.5005,95.6579,398.473,0.08579463,27.9966,0.13152962,22.1513,17.862195,4792786.0,5810985.0,3502267.0,4154914.0,0.7797367
01/01/2000,01:55:35.78,51.4972,95.654,398.004,0.08571804,28.0372,0.1316505,22.1744,17.847929,4792712.0,5810764.0,3501719.0,4154909.0,0.78102345
01/01/2000,01:55:36.28,51.4972,95.6449,398.586,0.085801782,28.0767,0.13176089,22.196,17.847929,4792095.0,5811208.0,3501182.0,4154683.0,0.77997932
01/01/2000,01:55:36.78,51.4939,95.6367,399.186,0.085889282,28.064,0.13171273,22.1872,17.84625,4792259.0,5811328.0,3502145.0,4154953.0,0.78280692
01/01/2000,01:55:37.28,51.4906,95.633,398.966,0.085850954,27.9848,0.13146537,22.1401,17.859678,4792138.0,5810778.0,3503110.0,4154604.0,0.78355531
01/01/2000,01:55:37.78,51.4839,95.6267,399.009,0.085852384,27.9152,0.13124495,22.0982,17.849607,4791355.0,5810254.0,3503229.0,4154130.0,0.78279232
01/01/2000,01:55:38.28,51.4873,95.6212,398.96,0.085839033,27.9253,0.1312685,22.1032,17.841215,4791538.0,5809882.0,3502663.0,4154299.0,0.78119058
01/01/2000,01:55:38.78,51.494,95.6204,398.975,0.085839929,27.9686,0.13139915,22.1285,17.851285,4791682.0,5810659.0,3502306.0,4154285.0,0.77947673
01/01/2000,01:55:39.28,51.4906,95.6122,399.524,0.085919265,27.956,0.13135099,22.1196,17.904996,4790964.0,5810195.0,3502979.0,4154213.0,0.78113822
01/01/2000,01:55:39.78,51.4873,95.6087,399.529,0.085917177,27.9336,0.13127869,22.1059,17.877302,4791263.0,5810126.0,3502683.0,4154041.0,0.77965855
01/01/2000,01:55:40.28,51.4906,95.598,399.036,0.085829076,27.9478,0.13130831,22.1124,17.847929,4791197.0,5809357.0,3502354.0,4153755.0,0.78088455
01/01/2000,01:55:40.78,51.4905,95.5992,399.099,0.085840282,27.9674,0.1313703,22.1241,17.849607,4791059.0,5810020.0,3501949.0,4153763.0,0.77947406
01/01/2000,01:55:41.28,51.4905,95.5964,399.499,0.08590084,27.9762,0.13139402,22.1288,17.815198,4790776.0,5809616.0,3502036.0,4153605.0,0.77897162
01/01/2000,01:55:41.78,51.4872,95.5914,399.555,0.085905609,27.9725,0.13137733,22.1258,17.852964,4791009.0,5810019.0,3502055.0,4153729.0,0.77955031
01/01/2000,01:55:42.28,51.4872,95.5854,399.452,0.085883731,27.9685,0.13135766,22.1224,17.848768,4790635.0,5809168.0,3502087.0,4153477.0,0.78113613
01/01/2000,01:55:42.78,51.4873,95.5755,399.385,0.085863952,27.967,0.13134074,22.1198,17.875623,4790888.0,5809621.0,3502167.0,4153700.0,0.78257966
